Sample	Segment	Distance	Path
SRR11445838	PA	4	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR11445838/MSA_PA.fa
SRR11445839	PA	4	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR11445839/MSA_PA.fa
SRR11445840	PA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR11445840/MSA_PA.fa
SRR11445841	NP	3	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR11445841/MSA_NP.fa
SRR11445997	NA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR11445997/MSA_NA.fa
SRR11445999	NP	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR11445999/MSA_NP.fa
SRR11446001	HA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR11446001/MSA_HA.fa
SRR11446001	NA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR11446001/MSA_NA.fa
SRR11446002	NP	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR11446002/MSA_NP.fa
SRR12187129	PA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR12187129/MSA_PA.fa
SRR12187129	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR12187129/MSA_PB1.fa
SRR12187130	MP	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR12187130/MSA_MP.fa
SRR12187130	NS	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR12187130/MSA_NS.fa
SRR12187131	PA	4	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR12187131/MSA_PA.fa
SRR12187138	PA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR12187138/MSA_PA.fa
SRR12187139	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR12187139/MSA_PB1.fa
SRR12187143	PA	4	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR12187143/MSA_PA.fa
SRR12187144	PA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR12187144/MSA_PA.fa
SRR12187146	NP	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR12187146/MSA_NP.fa
SRR12187146	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR12187146/MSA_PB1.fa
SRR12389607	PA	20	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR12389607/MSA_PA.fa
SRR13000263	PB2	2	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR13000263/MSA_PB2.fa
SRR14242159	MP	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14242159/MSA_MP.fa
SRR14242175	NA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14242175/MSA_NA.fa
SRR14242175	PB1	2	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14242175/MSA_PB1.fa
SRR14242279	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14242279/MSA_PB1.fa
SRR14341092	NP	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341092/MSA_NP.fa
SRR14341092	NS	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341092/MSA_NS.fa
SRR14420361	NA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420361/MSA_NA.fa
SRR14420387	HA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420387/MSA_HA.fa
SRR14420389	PB1	2	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420389/MSA_PB1.fa
SRR14420394	PA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420394/MSA_PA.fa
SRR14420397	NP	3	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420397/MSA_NP.fa
SRR15084902	NA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR15084902/MSA_NA.fa
SRR15084903	NA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR15084903/MSA_NA.fa
SRR15084904	NA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR15084904/MSA_NA.fa
SRR15084904	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR15084904/MSA_PB1.fa
SRR15084905	NA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR15084905/MSA_NA.fa
SRR15084906	NA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR15084906/MSA_NA.fa
SRR15084907	NA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR15084907/MSA_NA.fa
SRR16232025	PB2	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR16232025/MSA_PB2.fa
SRR16232026	PA	2	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR16232026/MSA_PA.fa
SRR16232033	NA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR16232033/MSA_NA.fa
SRR16359868	NP	3	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR16359868/MSA_NP.fa
SRR18273487	PA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR18273487/MSA_PA.fa
SRR18273538	PA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR18273538/MSA_PA.fa
SRR1928163	MP	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR1928163/MSA_MP.fa
SRR1928163	PB2	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR1928163/MSA_PB2.fa
SRR19392180	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR19392180/MSA_PB1.fa
SRR19392181	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR19392181/MSA_PB1.fa
SRR19392182	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR19392182/MSA_PB1.fa
SRR19392184	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR19392184/MSA_PB1.fa
SRR19392185	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR19392185/MSA_PB1.fa
SRR19392188	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR19392188/MSA_PB1.fa
SRR19392190	PA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR19392190/MSA_PA.fa
SRR19392191	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR19392191/MSA_PB1.fa
SRR19392192	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR19392192/MSA_PB1.fa
SRR19392193	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR19392193/MSA_PB1.fa
SRR19392194	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR19392194/MSA_PB1.fa
SRR19404205	HA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR19404205/MSA_HA.fa
SRR19404213	HA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR19404213/MSA_HA.fa
SRR19404220	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR19404220/MSA_PB1.fa
SRR21931672	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR21931672/MSA_PB1.fa
SRR21931674	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR21931674/MSA_PB1.fa
SRR22726251	PA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR22726251/MSA_PA.fa
SRR22726251	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR22726251/MSA_PB1.fa
SRR22726252	PA	4	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR22726252/MSA_PA.fa
SRR23143804	PB2	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR23143804/MSA_PB2.fa
SRR23717295	PA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR23717295/MSA_PA.fa
SRR24236434	PB2	4	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24236434/MSA_PB2.fa
SRR24839076	MP	11	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24839076/MSA_MP.fa
SRR24839116	PB1	11	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24839116/MSA_PB1.fa
SRR24839128	PB2	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24839128/MSA_PB2.fa
SRR24839129	NS	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24839129/MSA_NS.fa
SRR24839537	HA	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24839537/MSA_HA.fa
SRR24839537	MP	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24839537/MSA_MP.fa
SRR24839537	NA	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24839537/MSA_NA.fa
SRR24839537	NP	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24839537/MSA_NP.fa
SRR24839537	NS	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24839537/MSA_NS.fa
SRR24839537	PA	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24839537/MSA_PA.fa
SRR24839537	PB1	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24839537/MSA_PB1.fa
SRR24839537	PB2	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24839537/MSA_PB2.fa
SRR24839558	PB1	11	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24839558/MSA_PB1.fa
SRR24839565	HA	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24839565/MSA_HA.fa
SRR24839565	NP	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24839565/MSA_NP.fa
SRR24839565	PA	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24839565/MSA_PA.fa
SRR24839565	PB1	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24839565/MSA_PB1.fa
SRR24842841	MP	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24842841/MSA_MP.fa
SRR24842849	MP	6	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24842849/MSA_MP.fa
SRR24842855	NP	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24842855/MSA_NP.fa
SRR24843220	NP	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24843220/MSA_NP.fa
SRR24843240	NS	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24843240/MSA_NS.fa
SRR24843274	NS	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24843274/MSA_NS.fa
SRR24843282	NS	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24843282/MSA_NS.fa
SRR24843300	PA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24843300/MSA_PA.fa
SRR24843331	NS	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR24843331/MSA_NS.fa
SRR25222260	NA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25222260/MSA_NA.fa
SRR25222289	HA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25222289/MSA_HA.fa
SRR25222291	HA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25222291/MSA_HA.fa
SRR25222324	PB2	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25222324/MSA_PB2.fa
SRR25222332	NA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25222332/MSA_NA.fa
SRR25222333	NS	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25222333/MSA_NS.fa
SRR25222435	PB2	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25222435/MSA_PB2.fa
SRR25222439	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25222439/MSA_PB1.fa
SRR25266114	NP	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25266114/MSA_NP.fa
SRR25266115	NP	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25266115/MSA_NP.fa
SRR25266120	NP	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25266120/MSA_NP.fa
SRR25382840	PA	4	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25382840/MSA_PA.fa
SRR25382843	NA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25382843/MSA_NA.fa
SRR25382843	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25382843/MSA_PB1.fa
SRR25382845	PA	5	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25382845/MSA_PA.fa
SRR25382849	PA	4	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25382849/MSA_PA.fa
SRR25382852	NP	4	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25382852/MSA_NP.fa
SRR25784102	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25784102/MSA_PB1.fa
SRR25784103	PA	2	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25784103/MSA_PA.fa
SRR25784104	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25784104/MSA_PB1.fa
SRR25784104	PB2	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25784104/MSA_PB2.fa
SRR25784107	HA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25784107/MSA_HA.fa
SRR25784108	PA	2	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25784108/MSA_PA.fa
SRR25784112	PA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25784112/MSA_PA.fa
SRR25784115	PA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25784115/MSA_PA.fa
SRR25784130	NA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR25784130/MSA_NA.fa
SRR26542319	PA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR26542319/MSA_PA.fa
SRR26854354	PA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR26854354/MSA_PA.fa
SRR26854357	PA	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR26854357/MSA_PA.fa
SRR26854357	PB2	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR26854357/MSA_PB2.fa
SRR26854359	HA	3	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR26854359/MSA_HA.fa
SRR27180903	PA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27180903/MSA_PA.fa
SRR27181060	NA	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181060/MSA_NA.fa
SRR27181079	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181079/MSA_PB1.fa
SRR27181088	PB2	5	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181088/MSA_PB2.fa
SRR27181105	PB2	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181105/MSA_PB2.fa
SRR27181118	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181118/MSA_PB1.fa
SRR27181119	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181119/MSA_PB1.fa
SRR27181120	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181120/MSA_PB1.fa
SRR27181121	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181121/MSA_PB1.fa
SRR27181285	PA	2	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181285/MSA_PA.fa
SRR27181300	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181300/MSA_PB1.fa
SRR27181309	PB2	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181309/MSA_PB2.fa
SRR27181320	PB1	2	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181320/MSA_PB1.fa
SRR27181502	PB1	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181502/MSA_PB1.fa
SRR27181516	PB1	-1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181516/MSA_PB1.fa
SRR27181553	PA	14	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181553/MSA_PA.fa
SRR27181559	PA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181559/MSA_PA.fa
SRR27181719	NA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181719/MSA_NA.fa
SRR27181725	PA	1	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR27181725/MSA_PA.fa
